loan_id,customer_id,loan_type,original_amount,current_balance,interest_rate,term_months,monthly_payment,origination_date,maturity_date,loan_status,payment_history_score,collateral_value,ltv_ratio,purpose,branch_id
LOAN00320001,CUST003200,Personal,33174,0.0,0.155,48,931.69,2021-08-31,2025-08-10,Paid Off,84.1,,,Purchase,BR014
LOAN00221601,CUST002216,Mortgage,384686,358921.89530785044,0.096,240,3610.94,2022-04-13,2041-12-29,Active,81.1,461623.2,0.8,Refinance,BR016
LOAN00429901,CUST004299,Personal,29583,16606.665353126988,0.368,60,1084.23,2022-05-23,2027-04-27,Active,59.1,,,Consolidation,BR067
LOAN00447801,CUST004478,Mortgage,160279,147916.91944308803,0.022,300,695.06,2023-03-12,2047-11-01,Active,89.8,192334.8,0.8,Investment,BR066
LOAN00258901,CUST002589,Mortgage,124675,99740.0,0.256,300,2664.47,2021-09-19,2046-05-11,Default,62.2,149610.0,0.8,Consolidation,BR030
LOAN00109901,CUST001099,Student,90258,66329.544693434,0.01,120,790.7,2022-11-22,2032-09-30,Active,92.6,,,Refinance,BR011
LOAN00109902,CUST001099,Student,50533,42864.64463442175,0.01,120,442.69,2024-01-20,2033-11-28,Active,92.6,,,Investment,BR011
LOAN00099801,CUST000998,Credit Line,28803,0.0,0.154,24,1402.04,2021-11-05,2023-10-26,Paid Off,87.8,,,Purchase,BR018
LOAN00099802,CUST000998,Personal,48339,0.0,0.124,36,1614.8,2021-09-24,2024-09-08,Paid Off,87.8,,,Consolidation,BR018
LOAN00099803,CUST000998,Mortgage,352545,324521.5785386456,0.039,360,1662.84,2021-07-24,2051-02-17,Active,87.8,423054.0,0.8,Refinance,BR018
LOAN00267301,CUST002673,Personal,11287,7755.370829696995,0.181,48,332.15,2024-01-26,2028-01-05,Active,81.1,,,Consolidation,BR066
LOAN00365801,CUST003658,Credit Line,12746,1192.9966243008844,0.563,60,638.8,2020-11-06,2025-10-11,Active,39.6,,,Investment,BR028
LOAN00365802,CUST003658,Business,93644,74915.2,0.493,60,4224.47,2023-06-26,2028-05-30,Default,39.6,,,Refinance,BR028
LOAN00153201,CUST001532,Credit Line,28516,6240.1514468991445,0.516,48,1413.54,2022-02-06,2026-01-16,Late,45.2,,,Investment,BR043
LOAN00212501,CUST002125,Credit Line,35046,8776.620114375839,0.247,24,1865.19,2024-02-01,2026-01-21,Active,76.8,,,Purchase,BR047
LOAN00212502,CUST002125,Student,55302,47900.225842320375,0.142,180,743.93,2020-11-17,2035-08-31,Active,76.8,,,Refinance,BR047
LOAN00173001,CUST001730,Mortgage,761727,699152.5344182516,0.01,360,2450.02,2022-10-28,2052-05-23,Active,100.0,914072.4,0.8,Refinance,BR013
LOAN00173002,CUST001730,Student,95781,77374.1611757244,0.01,240,440.49,2021-06-27,2041-03-14,Active,100.0,,,Investment,BR013
LOAN00371301,CUST003713,Personal,18824,668.7261371798756,0.178,36,678.65,2022-09-23,2025-09-07,Active,81.4,,,Investment,BR018
LOAN00371302,CUST003713,Personal,18525,0.0,0.178,24,923.05,2022-10-24,2024-10-13,Paid Off,81.4,,,Purchase,BR018
LOAN00280201,CUST002802,Mortgage,126237,105434.73519882378,0.01,240,580.56,2022-02-19,2041-11-06,Active,100.0,151484.4,0.8,Consolidation,BR063
LOAN00473101,CUST004731,Personal,13714,3673.6209351245375,0.399,60,530.53,2021-05-17,2026-04-21,Active,55.4,,,Investment,BR053
LOAN00103001,CUST001030,Credit Line,5743,2737.364053747182,0.404,60,224.08,2022-01-09,2026-12-14,Active,58.4,,,Investment,BR001
LOAN00103002,CUST001030,Auto,79189,20698.631130864524,0.309,60,2605.98,2021-06-11,2026-05-16,Active,58.4,95026.8,0.8,Investment,BR001
LOAN00103003,CUST001030,Credit Line,25555,0.0,0.404,36,1235.43,2021-01-29,2024-01-14,Paid Off,58.4,,,Consolidation,BR001
LOAN00257601,CUST002576,Credit Line,16159,14187.72033057229,0.417,48,696.72,2024-08-12,2028-07-22,Active,56.8,,,Consolidation,BR007
LOAN00257602,CUST002576,Student,16234,16112.157472154084,0.312,240,422.98,2020-10-20,2040-07-07,Active,56.8,,,Consolidation,BR007
LOAN00391901,CUST003919,Personal,14333,0.0,0.078,36,447.82,2022-08-03,2025-07-18,Paid Off,93.2,,,Purchase,BR103
LOAN00392401,CUST003924,Mortgage,119990,119212.37459185545,0.377,180,3784.13,2023-01-12,2037-10-25,Active,48.0,143988.0,0.8,Investment,BR014
LOAN00392402,CUST003924,Credit Line,24057,11798.230650875403,0.492,24,1594.02,2024-05-20,2026-05-10,Late,48.0,,,Purchase,BR014
LOAN00209201,CUST002092,Personal,25441,0.0,0.175,36,913.38,2021-11-12,2024-10-27,Paid Off,81.8,,,Consolidation,BR096
LOAN00122301,CUST001223,Personal,26004,12022.804798331355,0.125,36,869.93,2023-11-16,2026-10-31,Active,87.6,,,Investment,BR063
LOAN00122302,CUST001223,Personal,33994,0.0,0.125,24,1608.16,2021-06-06,2023-05-27,Paid Off,87.6,,,Consolidation,BR063
LOAN00405601,CUST004056,Auto,27869,10465.751355861785,0.125,36,932.32,2023-09-12,2026-08-27,Active,80.0,33442.799999999996,0.8,Consolidation,BR016
LOAN00225801,CUST002258,Business,73151,70669.02042225923,0.244,180,1528.2,2022-05-03,2037-02-13,Active,68.9,,,Refinance,BR063
LOAN00104101,CUST001041,Student,23298,19762.541125457778,0.01,120,204.1,2024-02-03,2033-12-12,Active,100.0,,,Purchase,BR125
LOAN00232101,CUST002321,Student,59290,55244.56156991593,0.08,180,566.61,2023-10-15,2038-07-28,Active,84.1,,,Refinance,BR061
LOAN00232102,CUST002321,Credit Line,9753,0.0,0.185,36,355.05,2021-03-18,2024-03-02,Paid Off,84.1,,,Refinance,BR061
LOAN00121101,CUST001211,Personal,14239,0.0,0.407,36,690.87,2021-06-10,2024-05-25,Paid Off,54.5,,,Investment,BR014
LOAN00028301,CUST000283,Credit Line,7142,1188.1155249639367,0.05,60,134.78,2021-06-22,2026-05-27,Active,100.0,,,Investment,BR014
LOAN00028302,CUST000283,Student,78919,61548.5032645642,0.01,180,472.33,2022-02-26,2036-12-09,Active,100.0,,,Purchase,BR014
LOAN00472201,CUST004722,Mortgage,275872,232236.04231849103,0.058,180,2298.26,2022-04-05,2037-01-16,Active,85.5,331046.39999999997,0.8,Purchase,BR001
LOAN00395001,CUST003950,Auto,73168,67880.51050727493,0.347,72,2427.51,2024-07-01,2030-05-31,Active,53.9,87801.59999999999,0.8,Refinance,BR007
LOAN00182701,CUST001827,Personal,12453,5376.588668371951,0.384,36,587.54,2023-07-20,2026-07-04,Late,57.2,,,Purchase,BR001
LOAN00245601,CUST002456,Student,57031,54442.07765507898,0.01,240,262.28,2024-08-18,2044-05-05,Active,100.0,,,Purchase,BR059
LOAN00297001,CUST002970,Auto,20280,14748.249790623633,0.115,72,391.22,2023-07-18,2029-06-16,Active,81.2,24336.0,0.8,Refinance,BR066
LOAN00297002,CUST002970,Personal,41894,0.0,0.18,24,2091.52,2023-03-07,2025-02-24,Paid Off,81.2,,,Purchase,BR066
LOAN00288901,CUST002889,Business,456993,187395.31541254095,0.238,60,13093.76,2022-01-31,2027-01-05,Active,69.6,,,Refinance,BR001
LOAN00404701,CUST004047,Student,59655,52152.36358890428,0.04,120,603.98,2024-03-06,2034-01-13,Active,88.8,,,Refinance,BR053
LOAN00404702,CUST004047,Business,383657,332663.87247824186,0.075,180,3556.55,2022-06-13,2037-03-26,Active,88.8,,,Investment,BR053
LOAN00185801,CUST001858,Mortgage,171224,171037.3817846145,0.173,360,2482.84,2024-08-28,2054-03-24,Active,72.0,205468.8,0.8,Consolidation,BR014
LOAN00185802,CUST001858,Mortgage,221472,215775.36314955007,0.173,180,3455.66,2024-02-04,2038-11-17,Active,72.0,265766.39999999997,0.8,Refinance,BR014
LOAN00264201,CUST002642,Business,180540,136406.78890359774,0.213,120,3646.04,2020-11-07,2030-09-16,Active,72.6,,,Refinance,BR015
LOAN00249701,CUST002497,Credit Line,30695,19656.421939709293,0.292,48,1090.97,2023-08-17,2027-07-27,Active,71.5,,,Investment,BR047
LOAN00249702,CUST002497,Business,191817,179940.2173433461,0.222,120,3990.95,2023-10-14,2033-08-22,Active,71.5,,,Consolidation,BR047
LOAN00427401,CUST004274,Personal,45920,35889.30233305048,0.382,36,2161.24,2024-08-13,2027-07-29,Active,57.4,,,Investment,BR042
LOAN00435401,CUST004354,Business,320112,177780.2456807452,0.431,60,13070.64,2022-04-06,2027-03-11,Late,46.9,,,Consolidation,BR061
LOAN00124301,CUST001243,Business,134909,130518.24882227657,0.268,180,3070.59,2021-12-07,2036-09-19,Active,66.1,,,Purchase,BR016
LOAN00124302,CUST001243,Auto,77789,24911.067918470293,0.243,48,2548.98,2022-08-04,2026-07-14,Active,66.1,93346.8,0.8,Consolidation,BR016
LOAN00124303,CUST001243,Personal,38575,22563.485545934665,0.308,36,1654.52,2024-01-27,2027-01-11,Active,66.1,,,Consolidation,BR016
LOAN00302801,CUST003028,Credit Line,49770,10621.480010632094,0.183,60,1271.97,2021-05-29,2026-05-03,Active,84.4,,,Investment,BR020
LOAN00320401,CUST003204,Mortgage,225696,201629.61770219475,0.01,240,1037.96,2023-04-24,2043-01-09,Active,98.9,270835.2,0.8,Consolidation,BR034
LOAN00320402,CUST003204,Auto,54421,0.0,0.01,36,1535.11,2021-01-12,2023-12-28,Paid Off,98.9,65305.2,0.8,Investment,BR034
LOAN00204701,CUST002047,Personal,12418,3218.9660569689086,0.22,48,391.24,2022-05-25,2026-05-04,Active,76.5,,,Investment,BR025
LOAN00307901,CUST003079,Mortgage,127461,126752.47160790929,0.1,360,1118.56,2024-08-14,2054-03-10,Active,80.6,152953.19999999998,0.8,Consolidation,BR022
LOAN00446701,CUST004467,Mortgage,241744,224317.70806402797,0.01,240,1111.77,2024-02-07,2043-10-25,Active,91.4,290092.8,0.8,Investment,BR011
LOAN00402601,CUST004026,Student,84734,82818.66402985257,0.193,240,1393.07,2021-12-26,2041-09-12,Active,70.8,,,Refinance,BR017
LOAN00327201,CUST003272,Business,343040,71697.13450891832,0.311,60,11331.4,2021-04-14,2026-03-19,Active,61.1,,,Refinance,BR059
LOAN00327202,CUST003272,Auto,48296,38636.8,0.286,60,1521.27,2023-08-29,2028-08-02,Default,61.1,57955.2,0.8,Refinance,BR059
LOAN00458001,CUST004580,Auto,39632,9803.562008182666,0.031,60,713.9,2021-11-05,2026-10-10,Active,91.1,47558.4,0.8,Consolidation,BR034
LOAN00373001,CUST003730,Business,321318,309807.2217940026,0.528,120,14219.05,2021-10-24,2031-09-02,Active,35.5,,,Refinance,BR040
LOAN00373002,CUST003730,Auto,38303,36351.10182907499,0.503,72,1693.61,2024-04-13,2030-03-13,Active,35.5,45963.6,0.8,Purchase,BR040
LOAN00274101,CUST002741,Business,400813,290513.31639050506,0.118,120,5704.26,2021-08-08,2031-06-17,Active,83.8,,,Consolidation,BR005
LOAN00274102,CUST002741,Mortgage,189710,185078.18400253393,0.073,360,1300.6,2023-03-18,2052-10-11,Active,83.8,227652.0,0.8,Consolidation,BR005
LOAN00274103,CUST002741,Business,230363,194675.34797274557,0.118,180,2735.17,2020-12-11,2035-09-24,Active,83.8,,,Consolidation,BR005
LOAN00024301,CUST000243,Student,89821,87126.29114959388,0.07,240,696.38,2024-06-03,2044-02-19,Active,85.3,,,Investment,BR042
LOAN00024302,CUST000243,Student,78755,60025.4870857678,0.07,120,914.41,2022-08-01,2032-06-09,Active,85.3,,,Investment,BR042
LOAN00383101,CUST003831,Student,53394,50229.4449793739,0.176,120,948.37,2024-03-17,2034-01-24,Active,72.8,,,Refinance,BR075
LOAN00383102,CUST003831,Business,173506,130773.01074313535,0.211,120,3480.6,2020-11-12,2030-09-21,Active,72.8,,,Purchase,BR075
LOAN00089701,CUST000897,Auto,23002,1323.748052880284,0.181,48,676.89,2021-10-31,2025-10-10,Active,73.4,27602.399999999998,0.8,Refinance,BR075
LOAN00484701,CUST004847,Student,92143,73714.40000000001,0.472,120,3660.01,2024-08-07,2034-06-16,Default,38.0,,,Investment,BR014
LOAN00281201,CUST002812,Credit Line,14413,0.0,0.346,24,840.39,2021-10-01,2023-09-21,Paid Off,65.2,,,Investment,BR014
LOAN00013201,CUST000132,Business,138540,0.0,0.17,60,3443.08,2020-09-08,2025-08-13,Paid Off,77.6,,,Investment,BR087
LOAN00330301,CUST003303,Personal,19262,6702.849960211319,0.188,48,573.91,2022-09-26,2026-09-05,Active,80.2,,,Purchase,BR026
LOAN00330302,CUST003303,Credit Line,14037,2088.4538284118535,0.218,48,440.73,2022-02-04,2026-01-14,Active,80.2,,,Investment,BR026
LOAN00330303,CUST003303,Mortgage,352793,334810.48077180696,0.103,180,3856.14,2024-01-02,2038-10-15,Active,80.2,423351.6,0.8,Purchase,BR026
LOAN00442701,CUST004427,Credit Line,23842,12743.720431538302,0.198,48,722.98,2023-05-29,2027-05-08,Active,82.6,,,Consolidation,BR108
LOAN00044401,CUST000444,Student,19829,17598.721748675143,0.159,180,289.85,2021-01-16,2035-10-30,Active,74.8,,,Investment,BR104
LOAN00484501,CUST004845,Auto,16676,11457.260405204202,0.01,72,238.73,2023-10-10,2029-09-08,Active,96.9,20011.2,0.8,Refinance,BR050
LOAN00484502,CUST004845,Business,449616,293645.09922886326,0.01,120,3938.82,2022-01-23,2031-12-02,Active,96.9,,,Consolidation,BR050
LOAN00089201,CUST000892,Business,331214,207546.5545080788,0.104,120,4450.71,2020-09-22,2030-08-01,Active,85.4,,,Consolidation,BR059
LOAN00275201,CUST002752,Auto,78189,38279.39510167907,0.01,60,1336.54,2023-01-27,2028-01-01,Active,100.0,93826.8,0.8,Purchase,BR001
LOAN00275202,CUST002752,Business,405736,178311.30207327212,0.01,60,6935.55,2022-11-11,2027-10-16,Active,100.0,,,Investment,BR001
LOAN00262501,CUST002625,Mortgage,70007,68202.405524454,0.074,360,484.71,2023-01-16,2052-08-11,Active,83.6,84008.4,0.8,Refinance,BR099
LOAN00433201,CUST004332,Mortgage,333736,333567.23869765084,0.309,300,8597.89,2023-04-29,2047-12-19,Active,56.0,400483.2,0.8,Investment,BR042
LOAN00433202,CUST004332,Auto,73528,38983.45517159814,0.329,48,2772.89,2023-02-28,2027-02-07,Active,56.0,88233.59999999999,0.8,Refinance,BR042
LOAN00146701,CUST001467,Business,209658,42774.04425628493,0.01,60,3583.84,2021-09-15,2026-08-20,Active,100.0,,,Consolidation,BR030
LOAN00264901,CUST002649,Auto,53235,0.0,0.153,48,1489.68,2020-10-05,2024-09-14,Paid Off,76.7,63882.0,0.8,Purchase,BR091
LOAN00234401,CUST002344,Auto,20625,2317.133013371573,0.234,36,802.69,2022-11-25,2025-11-09,Active,67.2,24750.0,0.8,Refinance,BR025
LOAN00011601,CUST000116,Personal,35268,12782.673197840422,0.175,36,1266.19,2023-07-15,2026-06-29,Active,81.8,,,Consolidation,BR078
LOAN00016001,CUST000160,Student,58214,51936.53968728074,0.047,120,608.95,2024-04-24,2034-03-03,Active,88.0,,,Investment,BR022
LOAN00427701,CUST004277,Credit Line,9909,0.0,0.34,24,574.65,2022-07-04,2024-06-23,Paid Off,65.9,,,Refinance,BR014
LOAN00427702,CUST004277,Mortgage,192499,190352.14726530647,0.225,240,3651.65,2022-09-17,2042-06-04,Late,65.9,230998.8,0.8,Purchase,BR014
LOAN00427703,CUST004277,Personal,35064,0.0,0.31,36,1507.79,2022-08-22,2025-08-06,Paid Off,65.9,,,Refinance,BR014
LOAN00116201,CUST001162,Personal,47661,1362.8625074551385,0.02,36,1365.13,2022-10-16,2025-09-30,Active,100.0,,,Investment,BR099
LOAN00116202,CUST001162,Personal,32757,0.0,0.02,36,938.24,2022-01-30,2025-01-14,Paid Off,100.0,,,Refinance,BR099
LOAN00213401,CUST002134,Credit Line,22593,8332.40926225309,0.162,60,551.82,2022-02-02,2027-01-07,Active,86.8,,,Refinance,BR061
LOAN00321301,CUST003213,Personal,25549,1783.828160379372,0.02,60,447.82,2021-01-13,2025-12-18,Active,100.0,,,Purchase,BR047
LOAN00321302,CUST003213,Credit Line,28572,6189.87877451144,0.05,24,1253.49,2024-01-13,2026-01-02,Active,100.0,,,Investment,BR047
LOAN00325501,CUST003255,Student,40134,35490.67923631944,0.09,180,407.07,2022-07-07,2037-04-19,Active,82.9,,,Consolidation,BR005
LOAN00122001,CUST001220,Mortgage,69818,57419.389538213334,0.01,180,417.86,2022-10-28,2037-08-10,Active,100.0,83781.59999999999,0.8,Investment,BR026
LOAN00325601,CUST003256,Auto,75057,35268.96340525803,0.133,72,1518.61,2021-12-08,2027-11-07,Active,79.1,90068.4,0.8,Refinance,BR057
LOAN00165301,CUST001653,Business,148774,137322.61223443068,0.151,120,2409.36,2024-01-13,2033-11-21,Active,79.9,,,Refinance,BR042
LOAN00401201,CUST004012,Personal,9276,7420.8,0.431,36,463.2,2023-07-01,2026-06-15,Default,51.6,,,Investment,BR006
LOAN00401202,CUST004012,Auto,45107,32825.49483004194,0.366,48,1801.74,2023-11-13,2027-10-23,Late,51.6,54128.4,0.8,Refinance,BR006
LOAN00348801,CUST003488,Student,45316,36521.845457848336,0.046,120,471.84,2023-04-22,2033-02-28,Active,88.1,,,Refinance,BR040
LOAN00413101,CUST004131,Business,122383,114590.46916063136,0.217,180,2304.63,2021-05-20,2036-03-02,Active,72.1,,,Refinance,BR039
LOAN00287501,CUST002875,Business,131493,112256.43542876228,0.185,60,3374.93,2024-08-03,2029-07-08,Active,75.9,,,Refinance,BR047
LOAN00298801,CUST002988,Auto,32848,0.0,0.141,48,899.27,2021-02-16,2025-01-26,Paid Off,78.1,39417.6,0.8,Investment,BR125
LOAN00298802,CUST002988,Personal,18978,0.0,0.206,48,583.59,2021-03-22,2025-03-01,Paid Off,78.1,,,Investment,BR125
LOAN00193801,CUST001938,Student,45880,43254.60167485142,0.075,240,369.61,2023-04-08,2042-12-24,Active,84.7,,,Investment,BR039
LOAN00095501,CUST000955,Credit Line,7674,0.0,0.263,24,414.6,2021-05-31,2023-05-21,Paid Off,74.9,,,Refinance,BR009
LOAN00094301,CUST000943,Auto,41871,14984.984625769246,0.058,72,689.98,2021-08-16,2027-07-16,Active,87.9,50245.2,0.8,Refinance,BR087
LOAN00289801,CUST002898,Student,52328,34605.09760332058,0.01,120,458.41,2022-03-02,2032-01-09,Active,100.0,,,Purchase,BR015
LOAN00289802,CUST002898,Credit Line,28214,1232.6513426957943,0.05,24,1237.79,2023-09-30,2025-09-19,Active,100.0,,,Purchase,BR015
LOAN00006801,CUST000068,Personal,24239,13964.882321023602,0.07,48,580.43,2023-10-18,2027-09-27,Active,94.1,,,Purchase,BR014
LOAN00006802,CUST000068,Personal,6293,0.0,0.07,48,150.69,2020-10-29,2024-10-08,Paid Off,94.1,,,Consolidation,BR014
LOAN00101601,CUST001016,Auto,53862,0.0,0.126,36,1804.46,2021-10-09,2024-09-23,Paid Off,79.9,64634.399999999994,0.8,Purchase,BR104
LOAN00101602,CUST001016,Personal,8644,0.0,0.191,24,436.15,2023-02-08,2025-01-28,Paid Off,79.9,,,Investment,BR104
LOAN00101603,CUST001016,Student,31570,30050.010186141386,0.116,180,370.81,2023-12-11,2038-09-23,Active,79.9,,,Investment,BR104
LOAN00208001,CUST002080,Personal,32864,0.0,0.288,48,1160.47,2020-09-18,2024-08-28,Paid Off,68.5,,,Consolidation,BR034
LOAN00326601,CUST003266,Personal,48049,0.0,0.02,36,1376.25,2020-11-24,2023-11-09,Paid Off,100.0,,,Refinance,BR014
LOAN00208501,CUST002085,Credit Line,31138,16730.67932625615,0.333,36,1378.76,2023-11-30,2026-11-14,Active,66.7,,,Consolidation,BR096
LOAN00395901,CUST003959,Business,385344,65974.9210804203,0.013,60,6636.87,2021-06-25,2026-05-30,Active,96.1,,,Refinance,BR013
LOAN00395902,CUST003959,Mortgage,169319,131446.72274199358,0.01,240,778.69,2020-11-14,2040-08-01,Active,96.1,203182.8,0.8,Consolidation,BR013
LOAN00423701,CUST004237,Mortgage,197321,189750.14339851745,0.01,360,634.66,2024-05-03,2053-11-27,Active,100.0,236785.19999999998,0.8,Purchase,BR005
LOAN00423702,CUST004237,Personal,33876,0.0,0.02,48,734.94,2021-05-06,2025-04-15,Paid Off,100.0,,,Consolidation,BR005
LOAN00156301,CUST001563,Mortgage,69161,69155.23897509706,0.485,240,2795.46,2024-01-23,2043-10-10,Active,35.3,82993.2,0.8,Consolidation,BR066
LOAN00132301,CUST001323,Credit Line,33154,0.0,0.261,24,1787.83,2021-06-04,2023-05-25,Paid Off,75.2,,,Consolidation,BR001
LOAN00202201,CUST002022,Mortgage,211997,206277.947921476,0.094,360,1767.14,2021-12-21,2051-07-17,Active,81.3,254396.4,0.8,Consolidation,BR067
LOAN00367401,CUST003674,Credit Line,40535,0.0,0.127,24,1921.4,2022-04-10,2024-03-30,Paid Off,90.9,,,Consolidation,BR006
LOAN00367402,CUST003674,Credit Line,27724,16485.102057588083,0.127,60,626.56,2023-03-28,2028-03-01,Active,90.9,,,Investment,BR006
LOAN00117601,CUST001176,Mortgage,351862,343653.65538243577,0.178,240,5376.23,2022-06-08,2042-02-23,Active,71.4,422234.39999999997,0.8,Investment,BR087
LOAN00098401,CUST000984,Credit Line,11041,0.0,0.258,24,593.72,2021-02-23,2023-02-13,Paid Off,75.5,,,Refinance,BR031
LOAN00098402,CUST000984,Credit Line,29235,9520.581558671927,0.258,36,1174.78,2023-05-24,2026-05-08,Active,75.5,,,Purchase,BR031
LOAN00250601,CUST002506,Student,22669,19433.620320929964,0.269,120,546.37,2021-09-14,2031-07-24,Active,61.9,,,Refinance,BR030
LOAN00247601,CUST002476,Mortgage,314238,306759.993680455,0.027,360,1274.54,2024-07-12,2054-02-05,Active,89.2,377085.6,0.8,Investment,BR014
LOAN00247602,CUST002476,Credit Line,43776,12128.45828196776,0.142,24,2105.95,2024-03-08,2026-02-26,Active,89.2,,,Consolidation,BR014
LOAN00498001,CUST004980,Auto,35859,24000.90054237096,0.489,72,1548.55,2021-10-20,2027-09-19,Active,37.2,43030.799999999996,0.8,Purchase,BR012
LOAN00451401,CUST004514,Auto,58379,47579.60356511967,0.296,72,1741.26,2023-06-22,2029-05-21,Active,59.9,70054.8,0.8,Consolidation,BR005
LOAN00216101,CUST002161,Credit Line,47482,36276.51899708619,0.417,48,2047.26,2023-12-13,2027-11-22,Active,56.8,,,Investment,BR001
LOAN00216102,CUST002161,Mortgage,183324,146659.2,0.302,180,4666.87,2021-06-04,2036-03-17,Default,56.8,219988.8,0.8,Purchase,BR001
LOAN00015401,CUST000154,Auto,72976,17347.404432539526,0.121,72,1430.49,2020-09-29,2026-08-29,Active,80.5,87571.2,0.8,Refinance,BR025
LOAN00439001,CUST004390,Personal,25512,8879.464250042418,0.133,48,688.23,2022-11-11,2026-10-21,Active,86.7,,,Refinance,BR078
LOAN00195001,CUST001950,Auto,43540,30186.97712327502,0.163,60,1065.76,2023-09-05,2028-08-09,Active,75.5,52248.0,0.8,Refinance,BR004
LOAN00195002,CUST001950,Credit Line,45741,0.0,0.258,24,2459.67,2021-06-17,2023-06-07,Paid Off,75.5,,,Refinance,BR004
LOAN00195003,CUST001950,Business,389893,355711.26688974927,0.188,180,6504.61,2021-02-18,2035-12-02,Active,75.5,,,Purchase,BR004
LOAN00397801,CUST003978,Personal,22046,10930.701837549515,0.02,60,386.42,2023-01-17,2027-12-22,Active,100.0,,,Purchase,BR068
LOAN00401901,CUST004019,Auto,29692,10491.405858841485,0.233,72,769.13,2021-01-04,2026-12-04,Active,67.3,35630.4,0.8,Refinance,BR040
LOAN00136301,CUST001363,Student,69596,66893.56257467157,0.128,180,871.42,2024-01-15,2038-10-28,Active,78.5,,,Purchase,BR067
LOAN00102701,CUST001027,Student,52517,45285.386033422525,0.14,120,815.41,2023-02-16,2032-12-25,Active,77.1,,,Purchase,BR022
LOAN00037601,CUST000376,Personal,26532,0.0,0.336,24,1533.09,2022-05-04,2024-04-23,Paid Off,62.8,,,Refinance,BR004
LOAN00037602,CUST000376,Personal,33324,26659.2,0.336,36,1481.16,2024-08-18,2027-08-03,Default,62.8,,,Investment,BR004
LOAN00115001,CUST001150,Mortgage,83980,83919.35044423137,0.263,360,1841.31,2021-09-24,2051-04-20,Late,61.4,100776.0,0.8,Investment,BR086
LOAN00085501,CUST000855,Student,61091,58317.773947965674,0.01,240,280.95,2024-08-25,2044-05-12,Active,100.0,,,Purchase,BR056
LOAN00062701,CUST000627,Mortgage,131651,130468.10736341185,0.284,240,3127.15,2021-04-18,2041-01-03,Active,58.9,157981.19999999998,0.8,Purchase,BR091
LOAN00349501,CUST003495,Student,10783,9517.284886699781,0.069,240,82.95,2021-05-04,2041-01-19,Active,85.4,,,Refinance,BR075
LOAN00234001,CUST002340,Business,250450,245053.58424445972,0.28,180,5937.27,2022-08-03,2037-05-16,Active,64.7,,,Consolidation,BR087
LOAN00436501,CUST004365,Credit Line,27765,0.0,0.34,24,1610.16,2021-03-25,2023-03-15,Paid Off,65.9,,,Purchase,BR086
LOAN00436502,CUST004365,Auto,56652,46129.75044822604,0.245,60,1646.25,2024-02-21,2029-01-25,Active,65.9,67982.4,0.8,Consolidation,BR086
LOAN00290301,CUST002903,Student,24256,23890.105815532108,0.231,240,471.79,2021-09-28,2041-06-15,Active,66.4,,,Consolidation,BR077
LOAN00179601,CUST001796,Mortgage,80223,80107.27643330845,0.248,360,1658.99,2020-11-08,2050-06-04,Active,63.2,96267.59999999999,0.8,Investment,BR016
LOAN00056501,CUST000565,Student,87734,71217.73947012887,0.01,240,403.48,2021-07-28,2041-04-14,Active,97.6,,,Consolidation,BR087
LOAN00056502,CUST000565,Credit Line,18597,827.8067806938153,0.07,24,832.64,2023-10-01,2025-09-20,Active,97.6,,,Investment,BR087
LOAN00056503,CUST000565,Personal,23120,0.0,0.04,36,682.59,2022-08-31,2025-08-15,Paid Off,97.6,,,Refinance,BR087
LOAN00478201,CUST004782,Mortgage,731905,720919.1655497733,0.092,360,5994.7,2023-06-29,2053-01-22,Active,81.5,878286.0,0.8,Purchase,BR096
LOAN00478202,CUST004782,Business,82386,75336.29981378955,0.137,180,1080.61,2022-05-18,2037-02-28,Active,81.5,,,Investment,BR096
LOAN00406501,CUST004065,Mortgage,208286,207580.7346968842,0.284,240,4947.48,2023-05-04,2043-01-19,Active,58.9,249943.19999999998,0.8,Investment,BR117
LOAN00406502,CUST004065,Student,75995,74366.55137516222,0.294,120,1969.77,2024-07-31,2034-06-09,Active,58.9,,,Purchase,BR117
LOAN00499901,CUST004999,Personal,23623,0.0,0.099,36,761.14,2020-12-25,2023-12-10,Paid Off,90.7,,,Consolidation,BR053
LOAN00439101,CUST004391,Auto,54624,0.0,0.078,36,1706.68,2022-06-25,2025-06-09,Paid Off,85.5,65548.8,0.8,Refinance,BR068
LOAN00083401,CUST000834,Auto,16200,12960.0,0.271,60,495.64,2022-03-10,2027-02-12,Default,62.8,19440.0,0.8,Refinance,BR047
LOAN00083402,CUST000834,Credit Line,15252,0.0,0.366,48,609.22,2020-11-23,2024-11-02,Paid Off,62.8,,,Investment,BR047
LOAN00160101,CUST001601,Mortgage,140344,132153.9918575818,0.163,180,2090.66,2022-10-05,2037-07-18,Active,73.2,168412.8,0.8,Investment,BR004
LOAN00092101,CUST000921,Student,31183,25645.375461487103,0.01,180,186.63,2022-11-16,2037-08-29,Active,95.4,,,Purchase,BR086
LOAN00092102,CUST000921,Personal,29623,4471.064941231753,0.059,60,571.32,2021-04-28,2026-04-02,Active,95.4,,,Purchase,BR086
LOAN00092103,CUST000921,Student,61547,53557.774519325794,0.01,240,283.05,2022-11-07,2042-07-25,Active,95.4,,,Refinance,BR086
